Name,Count,Rank,Percent,Overall_Rank,Total_Count
ARLINE,1016,3056,74,18542,1373
STCLAIR,1015,3060,7.1,2318,14296
GRIFFITHS,1015,3060,7.5,2444,13563
EDDINGS,1015,3060,25.8,7806,3929
PATILLO,1015,3060,63.4,16517,1602
LADD,1014,3064,6.4,2096,15898
RENFRO,1014,3064,10.4,3345,9781
BRAITHWAITE,1014,3064,29.8,8856,3402
SESAY,1014,3064,87.7,21156,1156
NAPPER,1013,3068,37.2,10753,2723
HALLMAN,1012,3069,10.5,3400,9642
MCMICHAEL,1012,3069,13.9,4488,7271
SHUFORD,1012,3069,34.7,10142,2920
RAIFORD,1012,3069,46.7,12961,2169
PANKEY,1011,3073,28.4,8534,3555
FAUNTLEROY,1011,3073,74.9,18781,1349
GROVER,1010,3075,6.1,2010,16551
CAUDLE,1010,3075,12.6,4080,8031
COTTEN,1010,3075,19.1,5982,5300
HERVEY,1010,3075,36.4,10600,2775
EAGLIN,1010,3075,69.3,17719,1458
GRISBY,1009,3080,81.9,20124,1232
MCKINZIE,1008,3081,27.4,8279,3678
WHIGHAM,1008,3081,42,11937,2401
HERD,1007,3083,19,6000,5287
CRISS,1007,3083,22,6785,4581
JONE,1007,3083,54.4,14715,1851
ESTERS,1007,3083,69.5,17823,1448
BACCHUS,1006,3087,39.3,11317,2562
DELONEY,1006,3087,56.7,15225,1774
NEDD,1006,3087,81.5,20099,1234
STARK,1005,3090,2.4,751,41863
BOX,1005,3090,9.7,3190,10320
ROGER,1005,3090,21.6,6696,4654
FONVILLE,1005,3090,46.9,13101,2141
GOLDMAN,1004,3094,4.2,1348,24086
SMALLEY,1004,3094,8.7,2866,11512
TURK,1004,3094,10,3277,10021
GOODLOW,1004,3094,79.4,19710,1265
VEASLEY,1004,3094,92.4,22185,1086
LUSK,1002,3099,8.3,2726,12145
RAMSAY,1002,3099,13.3,4347,7561
MONCRIEF,1002,3099,22.5,6945,4452
ROMAIN,1002,3099,41.3,11818,2428
BOOKMAN,1002,3099,45.5,12829,2201
STREATER,1002,3099,63.9,16776,1567
HOLBERT,1001,3105,15.1,4865,6627
GALBREATH,1001,3105,20.4,6402,4897
RANSON,1001,3105,31.7,9442,3159
HINNANT,1001,3105,43.7,12418,2292
RASHEED,1001,3105,48.8,13584,2050
WYNTER,1001,3105,82.4,20343,1215
BRANHAM,999,3111,7.4,2446,13550
BRACKETT,999,3111,9.6,3156,10458
DORN,999,3111,9.9,3245,10107
WALDRON,998,3114,5.9,1952,16908
HAMMONS,998,3114,9.1,3021,11008
MCCRIMMON,998,3114,56.3,15235,1773
COFER,997,3117,21.8,6792,4574
MING,997,3117,22.5,6968,4434
HAMLET,996,3119,32.2,9641,3094
MOUZON,996,3119,78.6,19687,1267
POUNCY,995,3121,85.8,21113,1159
AHMAD,994,3122,8.7,2889,11395
MAYNOR,994,3122,22.4,6968,4434
CREW,994,3122,25.5,7871,3900
LEATH,994,3122,30.1,9102,3300
JERRY,993,3126,39.2,11428,2530
TOWNSEL,993,3126,76.8,19376,1293
MARCELIN,993,3126,81.4,20284,1220
THEUS,992,3129,63.4,16802,1564
WALSH,991,3130,1,265,103216
FONTAINE,991,3130,8.6,2856,11542
EARLS,991,3130,16.9,5457,5865
GRIMSLEY,990,3133,17.4,5603,5678
MOCK,989,3134,6.5,2194,15208
NORTHINGTON,989,3134,43.2,12443,2288
COBBINS,989,3134,89.8,21958,1101
POOL,987,3137,7.5,2509,13194
CARTY,987,3137,17,5507,5799
PYE,987,3137,26.4,8171,3732
BELIN,987,3137,50.4,14101,1958
GOOSBY,987,3137,83.2,20711,1187
STEEL,986,3142,14.5,4759,6813
GALLMAN,986,3142,41.8,12127,2359
GRANDERSON,986,3142,78.8,19865,1252
JUDD,985,3145,5.6,1879,17532
BABINEAUX,985,3145,36.9,10941,2669
CALVERT,982,3147,5.7,1922,17169
GREENFIELD,982,3147,8.3,2788,11864
BLAKLEY,981,3149,17.4,5643,5642
CLAXTON,981,3149,19.3,6187,5096
GETHERS,981,3149,83.7,20923,1172
PORTERFIELD,980,3152,14.8,4878,6611
HARVELL,980,3152,24.1,7530,4074
HUNTE,980,3152,73.6,18947,1332
DOWNER,979,3155,22.3,7031,4393
BOBB,979,3155,28.9,8884,3389
MCCLEAN,979,3155,32.7,9939,2994
COUSAR,978,3158,73.5,18965,1330
BELIZAIRE,978,3158,86.5,21526,1131
STRACHAN,977,3160,24.7,7760,3948
BARTEE,977,3160,37.7,11217,2591
HILSON,977,3160,49.1,13907,1991
LAWHORN,976,3163,18,5852,5418
HOLLOWELL,976,3163,18.4,5960,5318
ESTER,976,3163,48.9,13875,1997
SPEAR,975,3166,7.5,2544,13049
STRATTON,974,3167,4.3,1457,22498
KEETON,974,3167,10.4,3500,9342
FAIN,974,3167,12.4,4177,7865
GORMAN,973,3170,3.1,1024,31285
ROWAN,973,3170,7,2408,13803
THAXTON,973,3170,21.6,6871,4510
TIMBERLAKE,973,3170,22.8,7216,4266
STARNES,972,3174,7,2400,13844
BRIGHAM,972,3174,15.5,5118,6291
MCLIN,972,3174,42.4,12430,2290
YOUMANS,971,3177,19.5,6292,4989
DUNMORE,971,3177,70.7,18526,1374
PITCHFORD,970,3179,25,7917,3877
DALY,968,3180,3.2,1048,30434
ZACKERY,968,3180,79,20204,1226
WHIPPLE,967,3182,7.2,2471,13387
EARLEY,967,3182,10,3370,9701
BYRON,967,3182,14.4,4810,6709
DEMBY,967,3182,70.1,18473,1380
SQUARE,967,3182,84.2,21265,1149
STOWE,966,3187,9.7,3314,9908
BRANSON,965,3188,8.8,3037,10941
BARNHILL,965,3188,10.8,3658,8926
CURLEY,964,3190,8.2,2801,11772
SELLARS,964,3190,16.7,5533,5773
WOMBLE,964,3190,18.6,6099,5187
CESAR,964,3190,34.8,10627,2767
DENMARK,963,3194,31.3,9684,3077
BURLESON,962,3195,7.6,2627,12637
HOGG,962,3195,13.2,4471,7299
HAGLER,962,3195,17.9,5902,5368
MILLINER,961,3198,43.9,12878,2191
REGISTER,960,3199,11,3718,8754
ETHRIDGE,959,3200,12.4,4230,7759
HARTMAN,957,3201,1.5,470,63827
COLMAN,957,3201,23.8,7609,4028
BOOSE,957,3201,40.5,12107,2362
GLASCO,956,3204,39.2,11766,2438
COACHMAN,956,3204,62.8,17170,1522
WORKS,955,3206,31.5,9835,3032
MUNFORD,955,3206,48,13912,1990
COTTMAN,955,3206,73.8,19366,1294
DOVER,954,3209,10.4,3548,9191
FORTENBERRY,953,3210,15.1,5087,6330
SPELL,953,3210,18.2,6037,5238
WAITES,953,3210,28,8864,3398
LAIRD,952,3213,5.3,1828,18031
WORTHINGTON,952,3213,6.8,2363,14038
PASSMORE,952,3213,15.6,5245,6114
ARDOIN,952,3213,25.2,8079,3780
ERBY,952,3213,67.7,18230,1406
BOST,951,3218,16.8,5619,5665
SHEARD,951,3218,50,14415,1901
THORNHILL,950,3220,13.4,4574,7115
ABERCROMBIE,949,3221,15.6,5274,6071
SIMMONDS,949,3221,25.1,8084,3777
TULL,948,3223,17.2,5772,5496
BYAS,948,3223,63,17316,1505
ERVING,948,3223,65.4,17799,1450
BONE,947,3226,8.8,3088,10753
DELL,947,3226,11.1,3802,8563
MCCOLLOUGH,945,3228,22.9,7435,4129
LANCE,944,3229,7.4,2618,12700
HIGGINBOTHAM,942,3230,6.5,2304,14404
COLLEY,942,3230,10.8,3742,8707
LOUISSAINT,942,3230,85.6,21958,1101
GIDDINGS,941,3233,19.8,6562,4764
RITTER,940,3234,2.9,970,32864
PROFIT,940,3234,63.6,17561,1477
DUGAS,938,3236,13.6,4684,6918
MUNROE,938,3236,16.6,5646,5639
RANSOME,937,3238,59.6,16735,1573
RAMSEUR,937,3238,72.2,19328,1297
THORN,936,3240,9.6,3347,9776
KERSEY,936,3240,11.7,4087,8021
MILBURN,936,3240,12.1,4232,7754
CLARY,935,3243,8.6,3045,10918
MCCUTCHEON,935,3243,10.5,3669,8894
MARS,935,3243,20.7,6850,4523
STOUT,934,3246,2.2,730,42669
HANDLEY,934,3246,9.7,3382,9671
HAMMOCK,934,3246,12.8,4482,7287
DUBLIN,934,3246,51.3,14898,1822
HOLBROOK,933,3250,4,1392,23317
CORNELL,933,3250,4.4,1566,21060
SEARLES,932,3252,15.6,5367,5970
BRUTUS,932,3252,80.2,21069,1162
GORDAN,931,3254,39.9,12248,2331
HORSLEY,930,3255,14.8,5107,6302
RUFUS,930,3255,73.5,19710,1265
BACOTE,930,3255,91.6,23372,1015
MCCUTCHEN,929,3258,23.6,7797,3932
BAYNES,929,3258,35.7,11169,2605
TAPLIN,929,3258,46.4,13838,2004
HATFIELD,927,3261,2.8,956,33464
ALEX,927,3261,21.5,7142,4314
SIMEON,927,3261,47.8,14208,1938
KENNY,925,3264,5.5,1972,16811
FULCHER,925,3264,14.2,4945,6521
FARAH,925,3264,23.5,7792,3934
SHOULDERS,925,3264,35.9,11273,2574
FLAKES,925,3264,76.6,20436,1208
ROME,923,3269,18.3,6230,5056
SWINNEY,923,3269,19.5,6601,4737
HEWLETT,923,3269,23.9,7954,3859
SANKEY,923,3269,28.3,9209,3258
RIDEAUX,923,3269,90,23207,1026
BIBB,922,3274,23.9,7946,3863
CULBERSON,922,3274,29,9387,3183
WILFORD,922,3274,34.8,11003,2651
MCADAMS,921,3277,8,2877,11455
DONES,921,3277,24.4,8096,3773
JARRELL,920,3279,7,2504,13224
MAULDIN,919,3280,9.5,3366,9713
CULLINS,919,3280,33.3,10650,2757
DUPLESSIS,919,3280,34.5,10969,2662
LINK,918,3283,4.3,1534,21553
DAILY,918,3283,8.3,3004,11041
WILLARD,917,3285,4.3,1557,21183
SOUTHERN,917,3285,12.2,4381,7494
MIMMS,916,3287,51.5,15207,1777
OSEI,916,3287,94.6,24271,968
USSERY,915,3289,18.6,6384,4910
MAGWOOD,915,3289,83.6,22053,1095
PAXTON,914,3291,8.3,3019,11013
HOSEY,914,3291,24.9,8289,3675
MENDEZ,913,3293,0.8,242,112736
OSBORN,913,3293,2.8,991,32044
COOMBS,913,3293,10,3558,9171
WARRICK,912,3296,14.9,5241,6117
EDGERTON,912,3296,19.5,6660,4677
GILKEY,912,3296,27.1,8926,3370
SEAWRIGHT,911,3299,46.3,14049,1968
FLEMINGS,911,3299,66.7,18619,1365
MALONEY,910,3301,3,1048,30434
MCKEEVER,910,3301,12.2,4412,7433
SILLS,909,3303,13.5,4796,6729
GRANVILLE,909,3303,38.8,12193,2343
ANCRUM,909,3303,94.4,24368,963
BOSLEY,908,3306,13.2,4698,6898
LUMPKINS,908,3306,39.4,12352,2307
MERRICK,906,3308,10.8,3910,8360
FENDERSON,906,3308,56.7,16554,1597
MICKLE,905,3310,24.4,8237,3702
KITT,905,3310,42.5,13169,2128
VASSER,905,3310,57.2,16655,1583
PRUDE,905,3310,71.1,19618,1272
BAREFIELD,904,3314,40,12583,2258
HOGANS,904,3314,78.5,21230,1152
IRELAND,903,3316,6.4,2342,14168
RAHMAN,903,3316,8.4,3102,10719
RAMBO,903,3316,12.7,4583,7096
SPRATT,903,3316,20.1,6882,4502
HAGINS,903,3316,47.2,14347,1915
EBANKS,903,3316,48.3,14599,1870
DARGAN,903,3316,55.5,16293,1628
COGGINS,902,3323,11.5,4176,7868
DUHON,902,3323,14.9,5299,6047
BARHAM,902,3323,15.1,5378,5961
GRATE,902,3323,49.3,14847,1831
WINT,902,3323,54.9,16176,1643
PYLES,900,3328,12.1,4409,7435
POGUE,900,3328,12.3,4480,7288
HAYNIE,900,3328,14,5027,6406
LOCKLEY,900,3328,60.4,17436,1491
SLAY,899,3332,22.8,7782,3937
SIAS,899,3332,26.5,8884,3389
REMY,899,3332,27.5,9174,3268
BROADY,899,3332,55.1,16271,1632
BLOCK,898,3336,4.1,1518,21686
HAZZARD,898,3336,24,8147,3747
BRICKHOUSE,898,3336,41,12883,2190
HAREWOOD,898,3336,89.1,23501,1008
GOSSETT,897,3340,8.1,2999,11059
ATCHISON,897,3340,11.4,4168,7879
HYMES,897,3340,42.5,13249,2112
LESANE,897,3340,94.5,24663,949
CAUTHEN,896,3344,25.7,8679,3487
OTEY,896,3344,40.6,12799,2208
FOOTMAN,894,3346,87.9,23346,1017
BOUNDS,893,3347,11.4,4202,7822
LEAVELL,893,3347,34,11105,2623
FIELD,892,3349,3.7,1329,24374
ELKINS,891,3350,3.7,1356,23953
STEADMAN,891,3350,12.3,4499,7261
SEMIEN,891,3350,88,23411,1013
PEAKE,890,3353,18.8,6601,4737
WARING,890,3353,20.6,7133,4320
FRINK,890,3353,23.7,8134,3754
BENBOW,890,3353,37,11917,2406
GLANTON,890,3353,66.2,18822,1345
OLIVE,889,3358,15.8,5659,5622
WELSH,888,3359,3,1097,29217
GOODRICH,888,3359,4.6,1692,19399
SURLES,888,3359,40.5,12868,2192
GOUDEAU,888,3359,48.7,14890,1823
ROCHELLE,887,3363,25.7,8766,3446
WHITSETT,887,3363,41.4,13085,2144
BIZZELL,887,3363,42.2,13308,2101
PERSAUD,886,3366,10.2,3766,8649
CAFFEY,886,3366,30.6,10217,2895
GROVE,885,3368,4,1487,21969
HATTER,885,3368,26.5,8991,3344
RASCOE,885,3368,47.9,14731,1849
CORE,884,3371,23.1,8005,3824
NDIAYE,883,3372,90.9,24200,971
BARLEY,882,3373,19.3,6806,4562
COREY,881,3374,5.7,2149,15488
MILEY,881,3374,12.7,4677,6930
URQUHART,881,3374,21.2,7381,4163
MIDDLEBROOK,881,3374,33.5,11083,2631
PELZER,880,3378,42.2,13407,2083
WELCOME,880,3378,44.4,13980,1981
STAGGERS,880,3378,60,17639,1467
WORMLEY,880,3378,69.5,19695,1266
CASTRO,879,3382,0.7,194,133254
MINNIS,879,3382,29.8,10062,2954
WAUGH,878,3384,7.9,3001,11052
DAMON,878,3384,12,4452,7344
CHAMPAGNE,877,3386,7.7,2902,11369
KERSHAW,877,3386,18.2,6496,4819
BAPTIST,877,3386,48.7,15037,1801
HUSBAND,876,3389,25.5,8798,3429
COPES,876,3389,49.1,15177,1783
RECTOR,875,3391,6.4,2437,13609
LOWMAN,875,3391,12.3,4575,7114
MCDUFFY,875,3391,69.4,19759,1261
HILAIRE,875,3391,75,20995,1167
BLAKES,875,3391,92.1,24642,950
BOURGEOIS,874,3396,6.8,2598,12765
RALPH,874,3396,10.9,4106,7987
CLARDY,874,3396,24.5,8514,3563
MILAM,873,3399,7.6,2852,11554
FREELAND,873,3399,10.3,3859,8455
LEROY,873,3399,11.5,4338,7579
DAWES,873,3399,14.3,5255,6097
MCFARLIN,873,3399,20.3,7166,4295
EDDINS,873,3399,23.2,8131,3755
DELVA,873,3399,74.5,20923,1172
BOLER,872,3406,44.1,13994,1978
BEMBRY,872,3406,72.4,20468,1205
CARD,871,3408,7,2652,12532
SAWYERS,871,3408,18.7,6696,4654
KATES,871,3408,23,8064,3790
HALLIBURTON,871,3408,31.2,10543,2791
LOPER,870,3412,11.3,4261,7695
GILLUM,870,3412,17.7,6371,4920
MARLOW,869,3414,6.6,2511,13185
BOXLEY,869,3414,63.6,18594,1367
KIZER,868,3416,17.7,6408,4892
BOOZE,868,3416,43.9,14012,1975
TEEL,867,3418,11.4,4309,7618
FENTON,866,3419,5.7,2193,15220
FRAZER,866,3419,11.5,4351,7547
JACKMAN,866,3419,12.1,4560,7140
GOINGS,866,3419,23.7,8329,3657
BLAKNEY,866,3419,49.3,15350,1757
STAMPLEY,866,3419,64.5,18836,1343
DUPONT,865,3425,8.8,3320,9880
BRECKENRIDGE,865,3425,18.5,6651,4686
DUREN,865,3425,22.4,7932,3868
BRANT,864,3428,8.3,3180,10355
EAVES,864,3428,11.3,4273,7674
GOLDSTON,864,3428,42.1,13580,2051
FINDLEY,863,3431,9.5,3603,9060
JASON,863,3431,21.6,7688,3993
CUSTIS,863,3431,51.9,16016,1664
GOODS,863,3431,80.4,22384,1073
GAUTHIER,862,3435,5.3,2025,16419
GARDINER,861,3436,7.9,3050,10886
TURNIPSEED,861,3436,36,11978,2393
BELGRAVE,861,3436,76.5,21590,1126
DEAR,860,3439,23.9,8426,3602
MAURICE,860,3439,24.1,8490,3574
LAKES,860,3439,30.3,10389,2842
HELTON,859,3442,3.5,1310,24624
STENNIS,859,3442,83,23056,1035
CHADWICK,858,3444,5.4,2093,15913
HORSEY,858,3444,57.8,17505,1484
BIGELOW,857,3446,7.5,2910,11354
SETTLE,857,3446,10.6,4042,8074
ROUNDS,857,3446,13.6,5123,6285
HARWELL,856,3449,11.9,4522,7219
PHILIP,856,3449,18.7,6778,4584
RACHAL,856,3449,27.5,9583,3112
MCILWAIN,856,3449,29.9,10327,2859
REGIS,856,3449,35.4,11864,2416
SPRATLEY,856,3449,64.7,19040,1323
MERRELL,855,3455,10.2,3879,8414
MACKIE,855,3455,13.1,4957,6510
WOODFORD,854,3457,17.7,6474,4838
PICKNEY,854,3457,68.5,19942,1246
PEELER,853,3459,14.9,5564,5733
KIMBER,853,3459,27.7,9678,3080
MCBETH,853,3459,28.5,9949,2992
BREEN,852,3462,6.4,2499,13237
TAFT,852,3462,9.9,3787,8589
BARTHELEMY,852,3462,49.6,15627,1717
DANZY,852,3462,85,23594,1002
OKEKE,852,3462,92.6,25272,920
CROSSLEY,851,3467,15.5,5767,5499
WEARY,851,3467,57,17408,1494
CHARLOT,851,3467,80.5,22688,1057
DONAHUE,850,3470,2.7,1026,31251
GRANBERRY,850,3470,49,15509,1733
WHITMAN,849,3472,4.3,1656,19827
BULL,849,3472,7.5,2936,11254
KEELING,849,3472,10.5,4023,8100
RUTLAND,849,3472,21.3,7693,3989
CONSTANT,849,3472,22.6,8119,3762
BEN,849,3472,29.9,10408,2838
MANCE,849,3472,36.3,12206,2340
HAGOOD,848,3479,21.7,7848,3912
YUSUF,848,3479,48.2,15327,1760
GAMMAGE,848,3479,56.2,17282,1508
LAMPKINS,848,3479,61.1,18397,1387
WAFER,848,3479,62.9,18781,1349
JEANCHARLES,848,3479,81.5,22973,1040
BANGURA,848,3479,94,25673,902
FENWICK,847,3486,18.9,6904,4482
DENDY,847,3486,35.3,11937,2401
FINKLEA,847,3486,57.5,17588,1473
PERCY,846,3489,21.1,7631,4015
CHAPPELLE,846,3489,39.7,13149,2132
GINYARD,844,3491,89.9,24873,939
JACKS,843,3492,13.9,5268,6077
CAROTHERS,843,3492,16.4,6131,5150
BENNET,843,3492,22.1,8008,3822
RUIZ,842,3495,0.5,129,175429
NUGENT,842,3495,5.4,2132,15599
KINNARD,842,3495,31.6,10946,2668
NAPOLEON,841,3498,38.9,13005,2161
TOBIN,840,3499,4.6,1816,18135
KUYKENDALL,840,3499,8.7,3408,9623
TURNEY,840,3499,11.6,4496,7263
HOARD,840,3499,21.9,7991,3836
MCDOUGLE,839,3503,43.7,14302,1921
TRACY,838,3504,2.9,1093,29316
SORRELLS,838,3504,14.7,5599,5684
HICKERSON,838,3504,16.8,6274,5001
SUTTLES,838,3504,18,6692,4655
PASLEY,838,3504,26.2,9362,3193
LAFAYETTE,838,3504,35.1,12009,2387
SELLS,837,3510,10.3,3992,8165
JESSUP,837,3510,11.9,4615,7028
BYNES,837,3510,84.2,23762,994
SNIDER,836,3513,2.7,1018,31418
HARGETT,836,3513,15.6,5907,5364
SCRIVEN,836,3513,42.8,14137,1952
BOGGAN,836,3513,45.2,14724,1850
HATHAWAY,835,3517,4.6,1826,18041
PLEDGER,835,3517,29.2,10317,2861
GUILFORD,835,3517,32,11146,2611
LESURE,835,3517,69.9,20618,1194
HARLAN,834,3521,7.7,3084,10775
JAY,834,3521,8.5,3349,9771
MCEWEN,834,3521,11.2,4422,7420
DEWALT,834,3521,28,9998,2974
OLLIE,834,3521,69.7,20589,1196
RONEY,833,3526,14.1,5420,5916
KINDLE,833,3526,23.2,8465,3585
WARR,833,3526,25.4,9154,3277
PROPHET,833,3526,52.7,16665,1582
HYPPOLITE,833,3526,86,24243,969
JALLOH,833,3526,95.5,26332,872
NALL,832,3532,10.1,3979,8200
NOWELL,832,3532,15.8,6004,5281
SKELTON,830,3534,5.7,2291,14542
EMORY,830,3534,15.1,5761,5504
MILLENDER,830,3534,61.5,18781,1349
PRIEST,829,3537,5.8,2309,14350
SAIN,829,3537,18.8,7019,4402
TRAVERS,828,3539,10.8,4258,7698
BASTIEN,828,3539,32.1,11260,2577
PENSON,828,3539,53.2,16871,1557
ACKER,827,3542,8.1,3198,10273
SLAYTON,827,3542,12.5,4879,6609
WISDOM,825,3544,12.8,5011,6425
MCKISSICK,824,3545,29.4,10519,2798
GHOLSON,824,3545,34.7,12058,2375
MOYER,823,3547,2.3,871,36421
GOODALL,823,3547,16,6143,5134
LAGRONE,823,3547,36.3,12533,2268
JIMMERSON,823,3547,44.4,14706,1853
ROQUEMORE,823,3547,52.8,16838,1560
GOODRUM,822,3552,31.5,11166,2606
TOTTEN,821,3553,12.4,4886,6600
BENEFIELD,821,3553,13.8,5398,5937
WOODHOUSE,821,3553,21,7839,3917
DRAUGHN,820,3556,37.7,12938,2177
CARMOUCHE,820,3556,56.5,17781,1452
WEATHERLY,819,3558,12.2,4805,6718
EDMUNDS,819,3558,13.8,5411,5924
CAULEY,819,3558,19.2,7208,4272
CREIGHTON,818,3561,11.5,4567,7126
RASBERRY,818,3561,29.5,10600,2775
NEWBORN,818,3561,43.9,14646,1862
SANGSTER,817,3564,30.9,11032,2644
MICKLES,817,3564,67.2,20334,1216
FUNCHESS,817,3564,76,22352,1075
WATERMAN,816,3567,6.9,2797,11799
BEE,816,3567,17.8,6776,4586
SABB,816,3567,80.3,23350,1016
MAPLE,815,3570,19,7170,4292
PORCH,815,3570,29.1,10527,2796
THREADGILL,815,3570,29.2,10557,2788
HOLCOMBE,814,3573,10.2,4105,7989
BURDETTE,813,3574,7.3,2977,11125
CASSELL,813,3574,11.2,4485,7280
ARD,813,3574,11.4,4557,7147
BEACHAM,813,3574,24.6,9077,3310
PREJEAN,813,3574,25.4,9337,3203
MURPH,813,3574,49.1,16074,1656
PIPPINS,813,3574,60.7,18875,1339
CITIZEN,813,3574,81.1,23594,1002
TRAWICK,812,3582,26,9550,3123
HOSKIN,812,3582,32.5,11536,2500
SYLVAIN,812,3582,47.6,15710,1707
TARPLEY,811,3585,22.4,8400,3617
BLAKEMORE,811,3585,26.5,9733,3065
CARNES,810,3587,5.7,2344,14158
GINN,810,3587,10.2,4134,7928
ESSEX,810,3587,22.4,8401,3616
BLASSINGAME,810,3587,54.3,17436,1491
DAVIE,809,3591,24.3,9029,3328
GLEATON,809,3591,39,13463,2074
TOOKES,809,3591,91.8,26125,881
PLUNKETT,808,3594,7.6,3133,10571
BOSS,808,3594,9.5,3809,8547
SCAIFE,808,3594,47.8,15809,1691
BURTS,807,3597,56.6,18034,1426
CARGILL,806,3598,18.8,7198,4276
MCEACHIN,806,3598,63,19515,1280
VENSON,805,3600,78,23104,1032
LOVEJOY,804,3601,9.9,4032,8090
CLACK,804,3601,23.7,8884,3389
WILBOURN,804,3601,34.2,12162,2349
CRUMBLEY,804,3601,35.9,12673,2239
FILSAIME,804,3601,82.3,24083,977
HENSLEY,803,3606,1.6,618,49858
BOYNTON,803,3606,11.8,4757,6816
GALLON,803,3606,62.3,19421,1289
MILAN,802,3609,15.1,5960,5318
STARKEY,801,3610,5.5,2297,14483
CLARKSON,801,3610,9.4,3839,8498
MCKELVEY,801,3610,11.7,4722,6870
JUNE,801,3610,20.8,7954,3859
PLOWDEN,801,3610,67.1,20618,1194
VASQUEZ,800,3615,0.5,143,159989
WILES,800,3615,5.8,2406,13810
MCBEE,800,3615,11.3,4578,7105
LAING,800,3615,13.7,5478,5836
STACY,799,3619,4.3,1782,18461
STJOHN,799,3619,5.1,2123,15663
KNUCKLES,799,3619,32.7,11753,2442
ELY,798,3622,6.2,2583,12884
GRANTHAM,798,3622,7.9,3238,10139
GHEE,798,3622,62.6,19575,1275
BEARDEN,797,3625,6.1,2543,13051
BATTEN,797,3625,11,4492,7267
CROOMS,797,3625,61.4,19302,1299
NEELEY,796,3628,9,3679,8857
JONAS,796,3628,9.3,3800,8572
SWINDELL,795,3630,16.7,6574,4753
TINKER,794,3631,13.5,5430,5898
MORNING,794,3631,53.5,17510,1483
TINDAL,793,3633,40,13967,1983
LEVINGSTON,793,3633,53.3,17466,1488
CRAVEN,792,3635,5.2,2201,15149
BURGE,792,3635,7.9,3269,10043
JESTER,792,3635,10.7,4429,7407
BRIDGEMAN,792,3635,19.1,7426,4138
MCCARY,792,3635,30.4,11179,2602
BLUFORD,792,3635,82.3,24386,962
HICKEY,791,3641,2.7,1105,28970
SQUIRES,791,3641,5.7,2380,13969
WHITTLE,791,3641,11.2,4592,7071
FOGG,791,3641,13.9,5592,5697
MCMILLION,791,3641,23.6,8972,3352
BATTISTE,791,3641,60.9,19313,1298
YEARBY,791,3641,78.4,23480,1009
DENHAM,790,3648,10,4143,7913
MCKENNEY,790,3648,11.5,4729,6862
LUCIEN,790,3648,68.5,21192,1154
BREVARD,790,3648,69.5,21438,1137
SWABY,790,3648,69.7,21479,1134
GAYMON,789,3653,74.6,22670,1058
NWOSU,789,3653,92.9,26898,849
BROCKMAN,788,3655,7.3,3068,10837
SLOCUM,788,3655,8.8,3667,8904
NATION,788,3655,11.5,4710,6880
MCPHAIL,788,3655,15.5,6193,5091
RENFROE,788,3655,16.9,6677,4664
FEATHERSTONE,788,3655,25.6,9697,3074
ROCKETT,788,3655,29.4,10912,2676
GOODWYN,787,3662,54.5,17884,1443
VANDYKE,786,3663,4.8,2019,16474
UPTON,786,3663,5.8,2432,13630
SCOGGINS,786,3663,9.8,4064,8048
BUXTON,786,3663,10.8,4477,7293
BLANC,786,3663,28.1,10532,2794
GOLDSBY,786,3663,46.4,15785,1695
BELSER,786,3663,48,16230,1636
JAMA,786,3663,64.1,20191,1227
ROE,785,3671,3.2,1307,24699
ABEBE,785,3671,86.7,25610,905
CRISWELL,784,3673,9.8,4074,8038
DOUCET,784,3673,13.2,5379,5959
GOLDING,784,3673,15.5,6221,5064
DUNIGAN,784,3673,22.7,8743,3460
HOCKADAY,784,3673,35.4,12773,2217
DEJEAN,784,3673,45.4,15563,1725
STFLEUR,784,3673,86.4,25564,907
SCARBROUGH,783,3680,9.7,4023,8100
CONWELL,783,3680,23.1,8866,3396
CONTEH,783,3680,93,27049,842
SCHOFIELD,782,3683,6.3,2686,12356
EBERHART,782,3683,16.2,6496,4819
SKEETE,782,3683,82.1,24584,953
ABRON,782,3683,86.5,25633,904
TOURE,782,3683,88,25945,889
BARNARD,781,3688,4,1681,19517
BRISTOW,781,3688,10.9,4563,7134
BILL,781,3688,12.1,4994,6445
MANGRUM,781,3688,19.2,7550,4062
SHERIFF,781,3688,19.8,7769,3944
STENSON,781,3688,24.5,9384,3184
ACKLIN,781,3688,38.5,13717,2027
INNISS,781,3688,73.2,22505,1067
ANDRADE,780,3696,1.7,666,46702
MELANCON,780,3696,12.5,5144,6258
LILLARD,780,3696,20.6,8080,3779
WARDLOW,780,3696,25.7,9820,3039
MCBEAN,780,3696,57.9,18791,1348
STOUDEMIRE,780,3696,72.4,22304,1078
HALSEY,779,3702,10.5,4422,7420
DONELSON,779,3702,24.4,9353,3197
STEPTOE,779,3702,60.7,19470,1284
ULYSSE,779,3702,84.6,25242,921
SAINTIL,779,3702,85.1,25398,915
KENNON,778,3707,21.4,8363,3636
WILBERT,778,3707,27.3,10355,2850
CRAIGHEAD,778,3707,28.3,10674,2750
DIGGINS,778,3707,34.2,12490,2278
GARDENER,778,3707,38.8,13838,2004
STALLING,778,3707,60.8,19526,1279
CLIFFORD,776,3713,3.5,1486,21974
FOYE,776,3713,36.5,13175,2126
CASE,775,3715,2,813,38759
PATERSON,775,3715,11.4,4760,6809
PRIMM,775,3715,25.6,9863,3023
